X,Y,fid,P20_001,P20_002,P20_003,P20_004,P20_005,P20_006,P20_007,P20_008,P20_009,P20_010,P20_011,P20_012,レベル,備考,緯度,経度,NO
133.937366,34.655399,"188","33102",旭東小学校,岡山県岡山市中区門田屋敷本町1-17,避難所,"5294","6451","0","0","0","0","0","1","1",,34.655399,133.937366,"188"
133.947754,34.687728,"189","33102",旭竜小学校,岡山県岡山市中区八幡8の1,避難所,"8411","9514","0","0","0","0","0","1","1",,34.687728,133.947754,"189"
133.948031,34.673091,"190","33102",宇野小学校,岡山県岡山市中区原尾島一丁目9-1,避難所,"9510","10886","0","0","0","0","0","1","1",,34.673091,133.948031,"190"
133.979436,34.61846,"191","33102",岡山ふれあいセンター,岡山県岡山市中区桑野715-2,避難所,"-1","13200","0","0","0","0","0","1","1",,34.61846,133.979436,"191"
133.972386,34.644885,"192","33102",岡山市旭操コミュニティハウス,岡山県岡山市中区倉富160-1,避難所,"-1","225","0","0","0","0","0","1","1",,34.644885,133.972386,"192"
133.936136,34.656435,"193","33102",岡山市旭東コミュニティハウス,岡山県岡山市中区小橋町二丁目4-34,避難所,"-1","249","0","0","0","0","0","1","1",,34.656435,133.936136,"193"
133.948821,34.686132,"194","33102",岡山市旭竜コミュニティハウス,岡山県岡山市中区高島一丁目8-5,避難所,"-1","201","0","0","0","0","0","1","1",,34.686132,133.948821,"194"
133.962918,34.691662,"195","33102",岡山市高島コミュニティハウス,岡山県岡山市中区国府市場117-1,避難所,"-1","243","0","0","0","0","0","1","1",,34.691662,133.962918,"195"
133.943508,34.657333,"196","33102",岡山市東山公園集会所,岡山県岡山市中区御成町15-26,避難所,"-1","219","0","0","0","0","0","1","1",,34.657333,133.943508,"196"
133.978651666,34.6575858084,"197","33102",岡山市富山コミュニティハウス,岡山県岡山市中区福泊321-2,避難所,"-1","250","0","0","0","0","0","1","4",,34.6575858084,133.978651666,"197"
133.949496029,34.637454,"198","33102",岡山市平井コミュニティハウス,岡山県岡山市中区平井三丁目927-1,避難所,"-1","490","0","0","0","0","0","1","1",,34.637454,133.949496029,"198"
133.980878,34.693637,"199","33102",岡山市竜之口コミュニティハウス,岡山県岡山市中区四御神201-1,避難所,"-1","201","0","0","0","0","0","1","1",,34.693637,133.980878,"199"
133.973097348,34.6391433484,"200","33102",岡山輸送センター一帯,岡山県岡山市中区倉富,広域避難場所,"178000","51800","0","0","0","0","0","1","3",,34.6391433484,133.973097348,"200"
133.940032,34.673397,"201","33102",県立岡山操山高等学校,岡山県岡山市中区浜412,避難所,"-1","-1","0","0","0","0","0","1","1",,34.673397,133.940032,"201"
133.944532,34.660732,"202","33102",県立岡山朝日高等学校,岡山県岡山市中区古京町2-2-21,避難所,"-1","-1","0","0","0","0","0","1","1",,34.660732,133.944532,"202"
133.960137,34.691246,"203","33102",高島公民館,岡山県岡山市中区国府市場99-5,避難所,"-1","788","0","0","0","0","0","1","1",,34.691246,133.960137,"203"
133.962391,34.691145,"204","33102",高島小学校,岡山県岡山市中区国府市場131,避難所,"8646","9736","0","0","0","0","0","1","1",,34.691145,133.962391,"204"
133.959836,34.693089,"205","33102",高島中学校,岡山県岡山市中区賞田190-1,避難所,"9101","10600","0","0","0","0","0","1","1",,34.693089,133.959836,"205"
133.985916,34.683896,"206","33102",財田小学校,岡山県岡山市中区長岡58-2,避難所,"9481","10496","0","0","0","0","0","1","1",,34.683896,133.985916,"206"
133.941199,34.659843,"207","33102",三勲小学校,岡山県岡山市中区徳吉町一丁目1-21,避難所,"4880","5915","0","0","0","0","0","1","1",,34.659843,133.941199,"207"
133.950309,34.666703,"208","33102",操山中学校,岡山県岡山市中区国富三丁目11-1,避難所,"6518","8122","0","0","0","0","0","1","1",,34.666703,133.950309,"208"
133.965562,34.62895,"209","33102",操南公民館,岡山県岡山市中区藤崎201-4,避難所,"-1","722","0","0","0","0","0","1","1",,34.62895,133.965562,"209"
133.965031,34.630041,"210","33102",操南小学校,岡山県岡山市中区藤崎45,避難所,"8790","9744","0","0","0","0","0","1","1",,34.630041,133.965031,"210"
133.968336,34.631458,"211","33102",操南中学校,岡山県岡山市中区藤崎130-2,避難所,"13239","14874","0","0","0","0","0","1","1",,34.631458,133.968336,"211"
133.974864,34.617015,"212","33102",操明小学校,岡山県岡山市中区藤崎721-3,避難所,"9001","10827","0","0","0","0","0","1","1",,34.617015,133.974864,"212"
133.936789,34.658818,"213","33102",中央公民館,岡山県岡山市中区小橋町一丁目1-30,避難所,"-1","1429","0","0","0","0","0","1","1",,34.658818,133.936789,"213"
133.93588,34.676241,"214","33102",中央公民館宇野分館,岡山県岡山市中区西川原一丁目7-30,避難所,"-1","139","0","0","0","0","0","1","1",,34.676241,133.93588,"214"
133.939389,34.669256,"215","33102",中央公民館三勲分館,岡山県岡山市中区国富1039-18,避難所,"-1","165","0","0","0","0","0","1","4",,34.669256,133.939389,"215"
133.93952842,34.6823623535,"216","33102",中央公民館竹田分館,岡山県岡山市中区竹田106-2,避難所,"-1","149","0","0","0","0","0","1","3",,34.6823623535,133.93952842,"216"
133.934110708,34.6735058576,"217","33102",中央公民館浜川原分館,岡山県岡山市中区浜一丁目3-16,避難所,"-1","150","0","0","0","0","0","1","3",,34.6735058576,133.934110708,"217"
133.969073463,34.6743169702,"218","33102",東公民館,岡山県岡山市中区高屋344-1,避難所,"-1","809","0","0","0","0","0","1","4",,34.6743169702,133.969073463,"218"
133.979439406,34.6788120111,"219","33102",東公民館乙多見分館,岡山県岡山市中区乙多見294,避難所,"-1","139","0","0","0","0","0","1","3",,34.6788120111,133.979439406,"219"
133.947370116,34.6383676693,"220","33102",東山公民館,岡山県岡山市中区平井四丁目13-33,避難所,"-1","1092","0","0","0","0","0","1","4",,34.6383676693,133.947370116,"220"
133.934061,34.652399,"221","33102",東山中学校,岡山県岡山市中区御幸町13-3,避難所,"7942","9329","0","0","0","0","0","1","1",,34.652399,133.934061,"221"
133.977111797,34.637236222,"222","33102",特別養護老人ホームアダムスホーム,岡山県岡山市中区沖元502,避難所,"-1","-1","0","0","0","0","0","1","3",,34.637236222,133.977111797,"222"
133.952112,34.6266509991,"223","33102",特別養護老人ホームおもいやり,岡山県岡山市中区平井1260-1,避難所,"-1","-1","0","0","0","0","0","1","1",,34.6266509991,133.952112,"223"
133.964822,34.693785,"224","33102",特別養護老人ホーム幸輝園,岡山県岡山市中区国府市場985-1,避難所,"-1","-1","0","0","0","0","0","1","3",,34.693785,133.964822,"224"
133.965835,34.674564,"225","33102",幡多小学校,岡山県岡山市中区高屋254,避難所,"11649","13225","0","0","0","0","0","1","1",,34.674564,133.965835,"225"
133.976243,34.656511,"226","33102",富山公民館,岡山県岡山市中区福泊246-1,避難所,"-1","809","0","0","0","0","0","1","1",,34.656511,133.976243,"226"
133.974335,34.655455,"227","33102",富山小学校,岡山県岡山市中区福泊233,避難所,"16248","17645","0","0","0","0","0","1","1",,34.655455,133.974335,"227"
133.989444,34.66376,"228","33102",富山中学校,岡山県岡山市中区海吉1462-5,避難所,"13968","15418","0","0","0","0","0","1","1",,34.66376,133.989444,"228"
133.945866,34.637845,"229","33102",平井小学校,岡山県岡山市中区平井四丁目19-52,避難所,"7319","8722","0","0","0","0","0","1","1",,34.637845,133.945866,"229"
133.966724,34.68148,"230","33102",竜操中学校,岡山県岡山市中区赤田188-1,避難所,"13162","14412","0","0","0","0","0","1","1",,34.68148,133.966724,"230"
133.977473,34.694811,"231","33102",竜之口小学校,岡山県岡山市中区四御神266,避難所,"9503","10626","0","0","0","0","0","1","1",,34.694811,133.977473,"231"
134.050911,34.7277279991,"232","33103",かたせ桜保育園,岡山県岡山市東区瀬戸町旭ヶ丘2-2-80,避難所,"-1","100","0","0","0","0","0","1","3",,34.7277279991,134.050911,"232"
134.050346151,34.7209341495,"233","33103",レストパーク管理棟,岡山県岡山市東区瀬戸町江尻1100,避難所,"-1","30","0","0","0","0","0","1","3",,34.7209341495,134.050346151,"233"
134.052186,34.725245,"234","33103",旭ヶ丘コミュニティセンター,岡山県岡山市東区瀬戸町旭ケ丘2-1-100,避難所,"-1","60","0","0","0","0","0","1","3",,34.725245,134.052186,"234"
134.012184,34.663867,"235","33103",旭東公民館,岡山県岡山市東区西大寺松崎310-1,避難所,"-1","723","0","0","0","0","0","1","1",,34.663867,134.012184,"235"
134.003193,34.66601,"236","33103",旭東中学校,岡山県岡山市東区大多羅町276,避難所,"27854","29477","0","0","0","0","0","1","1",,34.66601,134.003193,"236"
134.059945,34.760219,"237","33103",塩納コミュニティハウス,岡山県岡山市東区瀬戸町塩納776-2,避難所,"-1","30","0","0","0","0","0","1","3",,34.760219,134.059945,"237"
134.064998,34.723351,"238","33103",岡山県消防学校,岡山県岡山市東区瀬戸町肩脊1170,避難所,"-1","200","0","0","0","0","0","1","3",,34.723351,134.064998,"238"
134.002421,34.6599,"239","33103",岡山市可知コミュニティハウス,岡山県岡山市東区可知三丁目1-15,避難所,"-1","230","0","0","0","0","0","1","1",,34.6599,134.002421,"239"
134.023797,34.616357,"240","33103",岡山市開成コミュニティハウス,岡山県岡山市東区九蟠1036-1,避難所,"-1","222","0","0","0","0","0","1","1",,34.616357,134.023797,"240"
134.064484,34.691031,"241","33103",岡山市角山コミュニティハウス,岡山県岡山市東区才崎394-7,避難所,"-1","224","0","0","0","0","0","1","1",,34.691031,134.064484,"241"
134.104901,34.566054,"242","33103",岡山市犬島コミュニティハウス,岡山県岡山市東区犬島326-18,避難所,"-1","183","0","0","0","0","0","1","1",,34.566054,134.104901,"242"
134.000297,34.690323,"243","33103",岡山市古都コミュニティハウス,岡山県岡山市東区古都宿306,避難所,"-1","227","0","0","0","0","0","1","1",,34.690323,134.000297,"243"
134.079667,34.709901,"244","33103",岡山市御休コミュニティハウス,岡山県岡山市東区西祖137-4,避難所,"-1","206","0","0","0","0","0","1","1",,34.709901,134.079667,"244"
